X,Y,PHI,IR1,LDR1,IR2,LDR2,IR3,LDR3,IR4,LDR4,IR5,LDR5,IR6,LDR6,IR7,LDR7,IR8,LDR8
318.7,108.5,337.5,91.4,66,3,197.5,58.4,244.6,2.2,260.6,2,211.3,2.1,88,4.6,62.4,52.8,29.4
318.7,138.5,0,98.9,76.9,2.1,228.7,2.2,245.4,9.1,224.4,1.6,68.7,15,51.5,53.4,43.5,106.7,22.7
318.7,138.5,22.5,1.9,197.6,2.9,241.8,2.2,227.1,18.1,190.2,2.3,54.2,63.3,46,26.4,36,102.5,35.1
318.7,138.5,45,2.8,228.4,2.5,242.3,1.8,205.2,50.4,68.9,7.2,38.8,39.4,41.9,97.5,44.5,111,65.1
318.7,138.5,67.5,17.2,232.4,24.8,245.4,2.1,159.7,2.2,52.8,74.3,39.7,2.1,48.7,97.7,62.2,65.4,205
318.7,138.5,90,5.5,235.4,2.6,224.2,2.1,67.1,17.6,41.4,19.1,35,76.3,50.7,97.3,81.2,6.6,238.4
318.7,138.5,112.5,1.7,229.5,2,183.1,1.8,56.5,54.5,36.5,5.5,34.7,92.5,68.2,59.3,208.4,95,246.6
318.7,138.5,135,2.4,213.3,3.1,69.4,2.3,47.5,25.8,35.6,94.6,45.4,88.8,98.2,26.5,234.2,32.6,250.3
318.7,138.5,157.5,2.2,182.9,2.3,44.1,9.3,37,45.9,28.7,95.3,52.1,35.2,205.7,81,241.2,2.2,250.5
318.7,138.5,180,1.7,70.5,1.8,34.9,17.9,34.6,66.6,38.1,95.8,79.7,2.2,239.9,34.5,246.8,2.1,222.7
318.7,138.5,202.5,4.7,50.3,57.9,21.7,2.1,33,78.1,47.4,8.7,186.4,55,252.7,4.5,237.7,36.6,171.4
318.7,138.5,225,2.2,43.2,160.2,21.2,58.3,42.4,83.5,80.6,1.6,211.6,11.2,256.9,2.3,221.5,2.1,63.7
318.7,138.5,247.5,1.8,32.6,2.4,21.7,96.3,43.1,29.7,193.2,6.8,240.4,1.7,242.9,2.1,175.7,2.5,44.6
318.7,138.5,270,174.3,33,86.3,27.2,104.8,77.9,2,230.8,3.1,240.4,2.9,222.4,2.2,79.2,23.8,25.5
318.7,138.5,292.5,111.5,31.2,95.7,34.7,5,196.6,33.8,244.8,2.1,240.5,2.3,181.8,8.6,55.1,77.7,21
318.7,138.5,315,65.3,29.7,74.1,67.6,2.1,228.3,2,247.9,1.8,207.9,2.1,74.4,11.2,50.1,57,9.2
318.7,138.5,337.5,82.7,48,91.9,201.3,3.3,241.4,2,239,1.6,165.6,2.3,65.3,64.8,42.3,36.8,14.9
318.7,168.5,0,87.3,101.9,1.7,223.3,2.3,216.7,2,198.4,2.1,54.2,80.5,44.6,89.2,30.5,111.3,11.9
318.7,168.5,22.5,2.2,181.3,2.6,238.8,2.1,213.9,21.9,149.2,2.3,45.6,88.3,45.1,1.8,32.1,108.8,38.1
318.7,168.5,45,2.1,208,2.4,236.8,2.4,192.6,37.5,56.8,86.1,34.7,104.7,37.6,85.3,39.6,86.2,71.5
318.7,168.5,67.5,135.3,220.1,2,219.1,2.2,128.2,1.9,40.1,82.5,34,3.9,35.9,85.3,43.2,15.7,206
318.7,168.5,90,3,218.2,2.1,214.2,2.2,55.7,54.1,38,99.1,32.4,68.4,45.9,85.4,85.6,4.7,214.7
318.7,168.5,112.5,2.2,208.7,3.1,156.5,2,37.6,99.9,23,9.6,24.3,96.4,62.8,2.3,202.7,8.9,233.7
318.7,168.5,135,57.2,194.8,2.6,43,83.6,27,74.9,15.2,98.7,26,92.6,131.2,2.4,223.5,32.6,235.3
318.7,168.5,157.5,1.8,150.5,2.4,25.6,104.2,26.3,58,21.7,103.4,40.4,3.8,204.1,2.2,222.7,1.9,222.6
318.7,168.5,180,1.8,52.8,45.5,21.1,104.7,24.3,70.8,23.6,103,87.4,2,215.8,2.2,232.5,2.3,208.6
318.7,168.5,202.5,2.2,33.6,86.2,13.3,3.2,25.4,74.2,40.2,11.5,170.7,2.4,240.8,2,221.5,2.5,145.9
318.7,168.5,225,49.6,28.1,103.8,17.5,70.8,32,78.8,94.6,2,204.5,2.5,228.8,2.4,203.2,2.1,44.8
318.7,168.5,247.5,2.3,22.7,5.4,11.6,83.8,44.6,62.1,188.9,1.7,228.4,2.3,224.5,2.3,148.4,6.8,16.1
318.7,168.5,270,99.4,23.1,65.9,20.7,100.4,99,2,223.4,3.8,230,2.3,197.9,2.8,59,73.1,7.5
318.7,168.5,292.5,24.4,28.2,86,30,2.3,190.5,21.8,234.4,1.8,220.4,2.3,146.6,2.3,47.6,111,10
318.7,168.5,315,2.2,24,99.3,56.5,2.3,211.7,16.4,236.3,2,193.1,2.5,65.3,72.9,40.7,106.6,8.2
318.7,168.5,337.5,91,42.8,70.2,190.4,2.1,212.5,2.2,226.9,2,140.9,2.3,53.9,76.9,37.2,28.6,10
318.7,198.5,0,1.9,123.8,9.8,215.5,2.6,206.5,1.7,184.8,2.3,41.3,131.3,30.1,134.5,19.5,114.9,8.3
318.7,198.5,22.5,3.1,177.7,2.5,218.4,2.8,195,25.7,65.7,115.4,24.7,139.4,28.5,122,24.7,111,27.6
318.7,198.5,45,2.2,206.8,2.7,215.7,2,162.6,2.1,37.6,143.3,19.1,147.4,24.5,68.7,35.9,119,152.9
318.7,198.5,67.5,91.1,207.3,2,201.8,1.9,61.6,37.6,23.4,156.2,15.8,139.3,28.1,85.4,45.8,1.8,194.2
318.7,198.5,90,2.9,204,2.5,186,2,39.3,115.7,17,159.7,20,80.5,47,101.7,146.9,1.8,207
318.7,198.5,112.5,2.2,196.9,2,84.7,62.4,29.1,135.7,17.5,107.5,24.7,96.5,56.4,2.2,193.4,2.4,219.5
318.7,198.5,135,2.9,176.4,2.5,30.8,133.1,18.3,131.6,7.7,102.7,24.4,96.7,154.3,2.5,207.6,2.2,222.7
318.7,198.5,157.5,44.8,67.2,111.7,14.5,144.5,10.4,123.8,14.7,98.8,46,1.8,194.4,2.4,213,1.7,211.1
318.7,198.5,180,2.6,40.2,143.9,7.5,152,15.1,78.6,24.7,107.7,129.7,2.2,218.8,3.2,213.3,2,172
318.7,198.5,202.5,29,25.5,131.5,6.9,124.3,20.5,87.7,44.3,1.9,171,1.9,222.2,1.8,204,1.8,54.7
318.7,198.5,225,90.6,21.6,139.9,9.1,96.8,30.5,83.2,140.1,1.3,195.7,2.3,221.5,2.5,182.8,1.7,23.2
318.7,198.5,247.5,143.7,9.6,120.1,5.9,95.8,52.3,12.5,189.3,1.4,208.3,2.3,204.7,2.2,74.4,111.3,8.4
318.7,198.5,270,139.1,13.7,82.1,20.4,112.7,146.4,1.7,209.1,2.3,206.6,2.4,182.1,2.3,51.9,123.1,5.6
318.7,198.5,292.5,111.4,15.3,99.5,34.1,2.3,189.8,9.4,213.4,2.2,198.4,2.2,90.8,65.3,34.6,147.3,5
318.7,198.5,315,82.7,30.6,99.7,126.8,2.2,204.7,2.1,217,2.1,170.8,1.9,52.4,118.5,25.6,152.7,7.5
318.7,198.5,337.5,157.2,43.7,2.3,185.7,2.6,211.3,2.2,210.5,1.7,71.4,88.2,36.7,130.4,19.9,118.9,2.5
318.7,228.5,0,10.9,126.8,16.3,213.8,2.2,204.2,2,181.8,15.2,40.1,160.8,27.9,171.8,18.7,122.1,8.3
318.7,228.5,22.5,3.2,182.8,3.4,217.6,2.4,191.9,23.9,72.4,133.5,25.7,177.4,23.4,145.1,23,112.1,24.4
318.7,228.5,45,2.3,205.5,2.3,216.4,2.5,161.5,11,33.8,180.7,17.6,186.8,22.3,81.3,30.9,120.4,161.3
318.7,228.5,67.5,82.2,206.2,1.7,200.6,1.7,55.7,61.6,20.4,197.9,14.2,161.6,25.2,87.9,40.9,3.6,201.8
318.7,228.5,90,2.9,199.8,2.3,169.6,11.9,41.6,146.9,15.5,197.6,20.6,90.4,46.2,100.1,150.7,2.2,207.1
318.7,228.5,112.5,2.1,191.6,2.4,87.4,83.5,30.7,174.5,14.6,134.1,25,97.2,59.2,6.1,187.3,2,216.9
318.7,228.5,135,10.4,176.7,6.9,27.2,165.9,15.5,170.2,6.8,112,23.7,96,139.7,3.4,186.4,3.1,214.3
318.7,228.5,157.5,40.2,60,130.8,10.5,184.2,10.7,145.8,17.8,98.1,47.5,3,192.2,2.6,213,1.8,209.3
318.7,228.5,180,2.7,38.9,175.1,7.5,189.3,15,87.6,26.4,107.6,131.1,2.2,216,2.6,192.6,1.9,154.5
318.7,228.5,202.5,53.4,24,173,6.9,148,19.5,86.9,38.6,1.9,155.9,1.9,201.5,1.9,182.5,2.8,51
318.7,228.5,225,125.6,17.7,180.7,8.4,105.7,30.1,84.3,127.8,1.3,197.4,2.2,221.9,2.3,171,14.7,27.1
318.7,228.5,247.5,184,8.4,143,8.1,96.2,50.6,11.3,170.1,1.3,188.8,2.3,184.2,2.6,65.7,130.3,8.4
318.7,228.5,270,176.5,14.6,81.6,22.9,111.8,148.3,2,206.9,2.1,197.4,2.3,164.4,14.9,45.4,162,5.6
318.7,228.5,292.5,135.8,17.5,99,38.4,2.2,189.2,9,211.2,1.9,180.1,2.1,80.8,86.2,31.4,187.9,5.2
318.7,228.5,315,93.7,28.6,102.8,136.3,2.5,204.8,2.1,215,1.9,167.5,13.1,53.4,151.3,28.2,189.4,7.5
318.7,228.5,337.5,142.3,37.9,3.1,186.8,2.6,210.5,2.2,208.4,1.6,72.9,107.3,39.4,171.9,18.9,141.7,4.6
348.7,18.5,0,132.6,10.2,414,65,495.7,244.5,176.3,275.3,1.7,227,2.4,99.2,1.4,63.9,133,17.1
348.7,18.5,22.5,249.7,25.1,517.4,215.3,354.1,258.6,1.8,261.8,1.5,163.9,1.8,76.4,93.6,45,124.0571429,7.3
348.7,18.5,45,392,72,483.7,258.6,191.9,254.4,1.7,235,1.8,87.6,2,63.4,109.8,33,95.47142857,0.8
348.7,18.5,67.5,510.7,214,342.7,262.8,2.1,250.4,1.9,201.2,1.6,63.6,92.4,42.2,130,0,13.28571429,0
348.7,18.5,90,502.7,233.4,179.7,269.9,2,230.9,1.9,89.9,2.2,48.2,124.5,38.1,130.9,18.7,7.814285714,0
348.7,18.5,112.5,354.1,264.6,1.6,263.5,2.3,163,16.5,72.3,99.5,41.3,139.9,33.3,244.2,18,2.828571429,229.9
348.7,18.5,135,173.8,262.7,2.4,250.3,1.9,73.6,2.1,55.6,131.7,30.6,135.5,23.7,394.8,48.9,15.05714286,251.4
348.7,18.5,157.5,1.8,249.9,24.8,196.1,2.1,55.8,66.2,30,158.9,2.4,254.1,0,544.4,63.2,1.814285714,171.8
348.7,18.5,180,2.3,237.4,1.7,100.8,2.1,60.6,112.2,36,184.8,17,394.1,84.6,488.6,242.7,1.957142857,4.2
348.7,18.5,202.5,72.9,21.5,8.3,17.7,81.4,15.4,141.3,7.1,303.9,14.8,496.5,226.6,340.9,262.3,178.2571429,266.6
348.7,18.5,225,8.5,31.3,82.2,12.5,143.2,20.7,128.2,29,439.7,74.1,467.5,255.9,178.7,270,345.7428571,237.3
348.7,18.5,247.5,22.5,43.5,103.7,55,148.1,35.4,244.9,22.3,543.7,193.6,338.8,268.8,2.6,260.6,490.6,188.9
348.7,18.5,270,1,2,131.7,1.4,154.9,1.4,388.5,179.7,508.9,223.2,182.3,266.5,1.7,243.5,514.3714286,89.7
348.7,18.5,292.5,131.5,47,58.1,21.9,252.6,14.4,493.9,212.3,354.4,262.1,2.1,262.2,2.2,184.9,413.4142857,54.2
348.7,18.5,315,115.3,19.9,139.8,2.3,399.9,21.1,528.9,187.7,196.7,130.2,0.2,62.2,1,2.5,258.1,68.4
348.7,18.5,337.5,154.7,5.8,311.6,1.5,551,276.4,345.6,272,2.3,252.6,1.5,176.5,1.5,88.8,123.2571429,38.1
348.7,48.5,0,150.7,12.2,145.7,107.7,154.6,171.3,45.8,255.4,1.4,203.6,1.6,93.8,2,62.8,135.6,25.4
348.7,48.5,22.5,95.2,58.8,140.2,238.3,112.4,93.3,7.8,173.7,5,42.2,4.6,63.6,77.4,58.7,122.3428571,42.7
348.7,48.5,45,23.6,5.8,158.1,147.8,41.9,198.6,5.8,291.9,2,98.8,2.2,70.3,105.5,51.8,82.21428571,45.9
348.7,48.5,67.5,123.3,235.4,115.8,256.5,2.4,231.6,2.1,122.4,2,73.4,96.9,56.3,126.8,51.2,1.842857143,49
348.7,48.5,90,144.4,253.9,24.6,263.1,2.3,197.5,2.2,74.7,1.5,53,132,46.5,126.1,54.5,8.128571429,203.3
348.7,48.5,112.5,2,249.5,2.4,242,2.1,90.9,2,50.5,107.5,35.2,143.1,48.9,105.9,62,4.014285714,1.7
348.7,48.5,135,176.5,129.4,2.3,231.1,2.2,95.2,1.8,71.3,143.7,49.9,139.3,75.1,122.9,188,2.6,263.1
348.7,48.5,157.5,2.4,236,2.3,111.1,1.9,65.1,33.6,43.8,152,52.6,116.9,76.6,122,234.5,2.6,268.5
348.7,48.5,180,2,212.7,16.6,83,2.3,55.2,112.4,40,152.3,57.2,132,203,130.7,244.5,3.728571429,260.2
348.7,48.5,202.5,1.8,102.6,26,59.7,66.9,37.4,132,39.7,124,65,139.4,233.5,114.6,256.3,42.1,255.3
348.7,48.5,225,1,16.7,0.8,2.4,125.6,56.5,128.5,86.4,144.4,177.3,143.6,257.4,52,249.6,98.35714286,214.2
348.7,48.5,247.5,16.6,54.8,111.9,18.2,148.6,35.3,108.7,57.5,152.1,86.6,140.9,245.1,4.1,257.7,143.9428571,118.4
348.7,48.5,270,2.3,43.7,112.5,18,140.8,47.4,116.4,197.1,160.1,233.5,22.8,259.7,2.3,221.2,146.1857143,50.1
348.7,48.5,292.5,81.3,29.2,151.7,61.9,120.8,91.5,128.5,228.4,123.7,261,2.4,249.7,1.9,98.8,112.8571429,37.6
348.7,48.5,315,124.7,1.8,143,0,143,59.3,141.6,269.8,19.7,259.8,1.9,216.9,2,94.4,100.3285714,38.1
348.7,48.5,337.5,95,60.8,115.7,86.7,144.7,224.1,104,258.4,1.8,247.3,2.3,109.8,1.6,63.4,83.5,15.7
348.7,78.5,0,150.7,12.2,145.7,107.7,154.6,171.3,45.8,255.4,1.4,203.6,1.6,93.8,2,62.8,135.6,25.4
348.7,78.5,22.5,95.2,58.8,140.2,238.3,112.4,93.3,7.8,173.7,5,42.2,4.6,63.6,77.4,58.7,122.3428571,42.7
348.7,78.5,45,23.6,5.8,158.1,147.8,41.9,198.6,5.8,291.9,2,98.8,2.2,70.3,105.5,51.8,82.21428571,45.9
348.7,78.5,67.5,123.3,235.4,115.8,256.5,2.4,231.6,2.1,122.4,2,73.4,96.9,56.3,126.8,51.2,1.842857143,49
348.7,78.5,90,144.4,253.9,24.6,263.1,2.3,197.5,2.2,74.7,1.5,53,132,46.5,126.1,54.5,8.128571429,203.3
348.7,78.5,112.5,2,249.5,2.4,242,2.1,90.9,2,50.5,107.5,35.2,143.1,48.9,105.9,62,4.014285714,1.7
348.7,78.5,135,176.5,129.4,2.3,231.1,2.2,95.2,1.8,71.3,143.7,49.9,139.3,75.1,122.9,188,2.6,263.1
348.7,78.5,157.5,2.4,236,2.3,111.1,1.9,65.1,33.6,43.8,152,52.6,116.9,76.6,122,234.5,2.6,268.5
348.7,78.5,180,2,212.7,16.6,83,2.3,55.2,112.4,40,152.3,57.2,132,203,130.7,244.5,3.728571429,260.2
348.7,78.5,202.5,1.8,102.6,26,59.7,66.9,37.4,132,39.7,124,65,139.4,233.5,114.6,256.3,42.1,255.3
348.7,78.5,225,1,16.7,0.8,2.4,125.6,56.5,128.5,86.4,144.4,177.3,143.6,257.4,52,249.6,98.35714286,214.2
348.7,78.5,247.5,16.6,54.8,111.9,18.2,148.6,35.3,108.7,57.5,152.1,86.6,140.9,245.1,4.1,257.7,143.9428571,118.4
348.7,78.5,270,2.3,43.7,112.5,18,140.8,47.4,116.4,197.1,160.1,233.5,22.8,259.7,2.3,221.2,146.1857143,50.1
348.7,78.5,292.5,81.3,29.2,151.7,61.9,120.8,91.5,128.5,228.4,123.7,261,2.4,249.7,1.9,98.8,112.8571429,37.6
348.7,78.5,315,124.7,1.8,143,0,143,59.3,141.6,269.8,19.7,259.8,1.9,216.9,2,94.4,100.3285714,38.1
348.7,78.5,337.5,95,60.8,115.7,86.7,144.7,224.1,104,258.4,1.8,247.3,2.3,109.8,1.6,63.4,83.5,15.7
348.7,108.5,0,135.6,64.4,2.8,209.4,12,237.8,2.1,237.2,1.5,120.7,2.2,75.7,3,56.5,123.5,20.8
348.7,108.5,22.5,185.4,146.9,77.9,234.6,2.9,229.3,25.9,219.9,1.9,77.8,23.1,63.8,81.2,44.2,139.7,39.1
348.7,108.5,45,2.3,206.6,12.1,247.1,2,220.2,16.5,144.6,1.8,68.4,2.1,56.8,106.4,43.7,153.9,58.6
348.7,108.5,67.5,99.9,225.5,4.8,253.2,2.3,203.5,1.8,80.1,9.9,54.3,84.4,45,134.8,56.5,119.6,152.8
348.7,108.5,90,31.5,235.7,2.6,240.9,2.4,114.5,42,53.7,2.1,38.7,116.4,45.4,126.6,70.1,44.9,217
348.7,108.5,112.5,2.2,233,46,225.7,2.4,75.8,42.1,50.5,99.4,28.7,143.2,57.7,110.1,153.3,60.9,233.2
348.7,108.5,135,2.3,223.2,2.3,159.4,2.4,61.7,58.2,34.9,128,29.5,131.9,77.4,6.2,216.6,94.5,245.2
348.7,108.5,157.5,2.1,201.9,2.6,68.4,5.1,42.6,62.2,30.3,155.8,51.9,116.3,170.3,76.6,235.1,94.6,240.4
348.7,108.5,180,2.5,143.1,2.3,54.4,2,36.6,107.8,29.6,151.7,74.1,19,224.1,38.9,246.4,49.1,235.4
348.7,108.5,202.5,2.3,73.4,2.6,45.4,96.6,32.3,128,49,135.9,132.7,50.8,244.6,4.7,242,6.6,209.6
348.7,108.5,225,2.2,62.4,2.5,37,129.2,38,136,66.4,3.3,198,15.3,247.5,2.2,225.9,2.8,138.6
348.7,108.5,247.5,2.4,46.3,104.8,22.3,148.2,53.7,112.1,153.4,78.4,219.6,1.9,246.2,1.6,211.6,3.4,62.8
348.7,108.5,270,177.1,39.7,124.1,21.2,152.2,71.2,2.1,208.9,23.4,238.5,2.3,242.5,2.2,140.3,48.6,41.2
348.7,108.5,292.5,49.3,28.7,139.9,31.1,121.3,151.5,46.2,233.4,1.9,247.8,2.4,218.2,2.7,81.2,94.7,36.3
348.7,108.5,315,119.4,28.8,135.7,58,12.1,211.8,16.4,240.1,2,234.4,2.1,144.2,1.9,68.9,111.4,23
348.7,108.5,337.5,150.4,40.6,135.7,135.6,38.2,231.2,2.1,247.5,1.4,200,2.4,75.3,8.5,54.2,107.4,15.6
348.7,138.5,0,131.6,49.3,2.3,202.1,2.7,226.6,2.2,218.9,1.5,61.9,9.2,45.6,46.9,27.6,126.9,4.8
348.7,138.5,22.5,170,170.8,24.4,224.3,2.4,213.1,17.7,189.8,1.9,53,68.3,36.9,109.8,18.6,169.2,16.3
348.7,138.5,45,2.3,199.9,2.7,237.1,2,200.7,18.1,64.6,9.3,34,28.9,33.7,121.8,24.2,139.4,45.9
348.7,138.5,67.5,2.3,213.2,2.4,228.1,2.4,169.6,1.9,52.6,78.4,27.5,80.5,27.5,134.5,37.8,111,185.8
348.7,138.5,90,2.7,219,2.6,213.3,2.3,61.9,37.7,34.9,8.5,18.4,128,33.4,131,58.1,16.9,212.7
348.7,138.5,112.5,115.3,217.1,2.4,191.9,2.2,48.8,46.2,22.1,111,14.6,147.2,49,114.2,178.9,44.7,224.7
348.7,138.5,135,2.4,209.9,2.4,56.1,2.4,33.8,50.3,11.5,132.4,14.3,139.4,71.5,13.9,207.3,19.9,239.4
348.7,138.5,157.5,3,181.2,2.9,37.6,46.2,27.9,58.5,10.8,160.6,34.3,108.3,190.9,47.2,214.9,24.6,225.7
348.7,138.5,180,10.7,62.9,4.9,27.7,12.3,13.5,120.1,10.4,155.6,53.9,2.1,212.1,22.5,229.8,1.8,218.1
348.7,138.5,202.5,74.2,45.9,66.1,12.1,62.7,14.3,139.9,25.7,107.2,157.7,46.7,225.5,1.9,231.3,2,180.6
348.7,138.5,225,6,29,2.3,12.2,136.9,16.3,132,51.8,2,190.7,1.8,241.6,1.8,214,6.9,60.4
348.7,138.5,247.5,2,21.4,95.7,0.5,148.2,30.1,104.1,179,39.8,210.2,1.8,230,2.5,188,2.4,30.5
348.7,138.5,270,17.5,15.6,123.7,6.9,144.2,54.8,1.8,210.5,1.9,232.9,2.5,208.6,2.4,69.8,73.4,19.9
348.7,138.5,292.5,52.9,9.1,54.2,16.2,104.8,181.1,26.2,218.2,1.9,221.4,2.2,184.1,4.1,50.2,45,3.6
348.7,138.5,315,119.4,17.7,140.1,39.3,2,196.3,3.2,229.2,2.3,210.3,2.1,68.4,30.4,40.3,68.9,4.3
348.7,138.5,337.5,140.1,26.9,115.9,174.9,41.7,208.5,2,222.5,1.9,171.8,2.1,56.6,68.9,33,115.3,0.8
348.7,168.5,0,131.5,51.1,2.2,199.5,2,212.6,2,197.6,1.9,53.9,84.8,34.6,80.9,17.2,127,0.5
348.7,168.5,22.5,149.8,167,2,218.8,2.3,198.6,22,154,3.6,31.3,84.6,30.9,122.5,12.6,139.1,7.3
348.7,168.5,45,4,192.6,2.5,222.8,2,181.5,1.8,40.4,90.6,26.9,96.7,26.2,114.1,18.6,161.7,30.3
348.7,168.5,67.5,143.9,204.3,16.4,206.4,2.4,129.6,2.1,34.4,98.7,20.8,96.6,16.6,135.3,25.8,135.2,188
348.7,168.5,90,2.1,206.8,2.5,196.1,2.4,41.3,62.6,23.6,98.8,13.7,124.2,24,134.7,58.3,23.9,203.4
348.7,168.5,112.5,2.3,206.9,2.2,157.1,2.6,29.4,83.2,13.1,115.3,11,147.8,31.6,113.9,176.9,1.7,225.4
348.7,168.5,135,2.7,184.3,2.7,41.6,74.8,23.8,84,12,132,17.2,143,71.2,2.2,208.1,33,218.1
348.7,168.5,157.5,2,156.3,2.5,24.5,96.4,19.4,95.8,11.7,159.8,26,112.3,179.9,2.2,210.2,2.6,219
348.7,168.5,180,2.2,49.5,91.9,18.7,100,20.2,115.7,17.1,151.6,50.3,1.9,213.3,2.4,214.4,1.9,190.2
348.7,168.5,202.5,2.3,30.1,99.4,2.6,108.6,8.9,132.1,21.3,144,160.8,2.3,213.9,2.9,209.1,2,157.2
348.7,168.5,225,143.5,23,127.7,3.3,128.7,11.4,131.9,58.2,2.5,179.8,1.7,221.6,2.5,199.9,6.7,37.4
348.7,168.5,247.5,95.5,14.4,107.8,0,152.7,29.2,124,174.7,2.9,210.7,2.6,211.6,2.4,155.8,4.6,18.4
348.7,168.5,270,99.4,15,127.5,8.7,144.5,50.3,2.5,199.2,2.1,219.6,2.1,195.7,2.9,56.9,90.5,6.3
348.7,168.5,292.5,102.8,5.2,152,9.3,132.5,178.2,46.2,214.2,1.7,209.1,2.4,148.7,2.3,43.2,110.9,3.2
348.7,168.5,315,45.4,7.6,143.4,30.5,2.1,188.3,7.1,221,1.9,194.6,2.7,64.6,77.5,35.6,99.1,0.2
348.7,168.5,337.5,136,21.9,128,171,2.3,203.5,1.7,214.9,1.8,150.6,2.2,51.3,89.4,24.3,123.4,0.4
348.7,198.5,0,177.5,106.4,1.9,202.9,2.7,213.7,2.1,200.8,2,83.5,131.6,59.8,131.2,45.6,139.4,27.5
348.7,198.5,22.5,108.3,174.1,2.3,209.9,2.3,205.3,12.3,160.2,98.8,60,143.9,53.7,101.5,44.7,160.9,46.7
348.7,198.5,45,2.8,197.8,2.4,216.8,1.7,181.3,2,87.9,135.6,59.5,139.5,54,117.7,57.8,135.2,82.5
348.7,198.5,67.5,2.6,214.2,2.4,216.6,2.4,136.9,74.4,61.3,156.4,54.9,92.4,53.6,134.4,70.2,114.8,191
348.7,198.5,90,2.1,216.6,2,204.8,1.9,85.7,119.9,59.4,155.6,49,135.2,62.5,130.5,95.7,2.3,204.3
348.7,198.5,112.5,13.3,201.3,2.2,166.1,92.2,59.4,135.9,38.4,123.6,40.9,143.2,71.2,113.8,179.3,2.1,217.4
348.7,198.5,135,2.2,193.5,2.3,97.6,128.7,55.5,140.3,45.9,131.6,41.7,147.2,125.2,2.2,205.6,2.3,224.8
348.7,198.5,157.5,1.8,153.7,103.9,59.8,156.5,46.8,111.7,39.4,155.3,62.1,114.8,192.9,2.2,217.4,1.8,212.6
348.7,198.5,180,2,83.4,131.7,45.7,144.1,40.1,119.8,50.1,151.4,93.9,1.8,212.4,2.5,224.1,2.1,192.8
348.7,198.5,202.5,53.3,63.2,136.2,34.8,112.4,41.5,135.8,62.5,115.5,165.7,1.9,217.1,2.1,212,1.8,156.9
348.7,198.5,225,115.5,49.9,147.8,33.5,124.3,46.8,136.6,107.2,2,190.5,2.4,220.2,2.6,202.9,1.8,88.3
348.7,198.5,247.5,131.8,47.9,143.6,37.8,148.4,68.3,100,179,1.5,216,2.3,216.5,2.3,159.1,98.6,56.4
348.7,198.5,270,161.3,42.2,123.7,43.8,144.3,96.3,2.2,210.1,1.9,217.4,2.3,198.6,1.9,104.5,123.1,55.4
348.7,198.5,292.5,157.7,48,147.7,61.7,132,188.5,12.5,215.7,1.8,206,1.9,156.5,85.2,70.5,161.4,34.3
348.7,198.5,315,111.6,51.8,139.6,87.6,2.5,200.8,1.8,225,1.5,194.9,1.8,103.3,110,72.6,139,35.5
348.7,198.5,337.5,135.6,59.3,119.9,184.7,1.8,212.5,2.3,215.5,2,153.9,92.3,78.7,138.4,59.7,111.1,25.6
348.7,228.5,0,174.3,112.7,8.6,213.4,2.5,210.9,2,197.3,16.6,80.5,161,54.5,170.8,42.3,144.5,23.3
348.7,228.5,22.5,97.8,173.2,2.3,195,2,205,11.1,144.6,120.1,53.5,182.4,48,128.7,39,161.3,42.3
348.7,228.5,45,2.9,193.6,2.4,215.7,1.9,179.1,11.5,80,170.4,52.7,183.8,50.7,126.4,50.4,138.1,74.6
348.7,228.5,67.5,2.7,211.7,2.2,212.8,2.5,132.9,93.4,57.9,200,47.6,119.3,52.6,134.6,67.8,118.1,185.1
348.7,228.5,90,2,212.8,2.1,201.9,13.4,76.4,155.7,55,202.5,45.4,142.2,57.2,130.7,87.6,5.8,206.9
348.7,228.5,112.5,12.2,202,2.1,162.1,109.3,54.7,175.6,37.7,149.2,36.1,143.2,69.7,115.1,178.2,6.4,216.2
348.7,228.5,135,2.1,173.9,15.2,86.6,160.4,48.4,177.2,40.3,138.4,45.3,146.5,126.3,2.4,202.7,2.3,223.4
348.7,228.5,157.5,1.6,137.7,123.3,56.2,196.4,41,136.7,38.3,155.7,59.1,116.2,191.5,1.9,205.1,2.1,191.6
348.7,228.5,180,13.9,75.7,169,39.8,188.8,37.6,129.2,46.8,153.5,99,1.6,212.5,1.7,232.5,2.9,194
348.7,228.5,202.5,73.3,57.2,177.9,34.7,139.7,35.7,136.2,57,114.9,166,1.8,209.9,1.9,211.1,1.7,157.3
348.7,228.5,225,150.1,46.3,188.6,31.4,131.6,42.7,136,95.2,2.7,170.4,2.4,222,2.5,199.9,14,86.6
348.7,228.5,247.5,173.1,41.9,169.6,34.1,151.4,62.1,101.1,188,1.5,224.3,2.2,216.6,2.3,148.2,116.8,52.3
348.7,228.5,270,199.5,36.9,129.9,39,143.9,86,3,191.2,2.8,216.5,2.1,204.4,14.5,93.9,158.2,49.6
348.7,228.5,292.5,182.5,42,148,57.5,132.8,187.2,11.8,213.6,1.6,204.6,2.3,152.7,102.4,63.3,202.2,30.7
348.7,228.5,315,120.9,47.1,140.8,77.1,3.7,189.5,3.3,223.9,1.4,203.1,11.8,94.3,143.4,64.7,179.3,33.7
348.7,228.5,337.5,135.4,57.7,120.8,182.6,1.9,210.8,2.1,213,2.1,150,109.4,73.9,180.9,55.9,138,24.8
